Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3544.990608821652
FDK03,OUT035,4223.1958243032095
FDT45,OUT017,1124.6489304982715
NCC54,OUT027,5390.412051644322
FDP08,OUT018,2987.9636999041795
FDU44,OUT046,2779.9661793172745
DRG39,OUT035,1004.1946330216706
FDU32,OUT049,2262.482126200881
FDY27,OUT049,3052.90668049737
NCP54,OUT013,2203.594504811361
NCZ41,OUT049,2296.516118997435
DRL49,OUT013,2465.5208510736848
FDI05,OUT018,1064.3507818215476
FDY56,OUT045,3717.389219173736
DRC13,OUT013,2195.411743906254
NCV29,OUT017,3167.6586706629314
FDR24,OUT049,1657.9693499115892
FDZ34,OUT018,2948.9573489217946
FDP37,OUT035,2219.402785341441
FDX08,OUT027,4489.216465933623
FDS57,OUT045,2316.5581744195842
NCG18,OUT049,1917.7679996846236
FDK25,OUT018,2538.5249601906326
FDH53,OUT049,1532.6321414514896
DRI59,OUT018,3507.822768850998
FDA52,OUT046,2900.9118979534687
FDT20,OUT010,-1115.373221026126
FDE36,OUT019,800.3283511773261
FDI24,OUT017,3015.3011959833093
FDB28,OUT018,2964.2373510627585
FDV11,OUT017,3031.7090925599514
FDP01,OUT046,2585.711319218666
FDD34,OUT027,4157.6106391659305
FDJ50,OUT027,2455.7140687398023
FDZ44,OUT013,2168.217870838227
DRO59,OUT035,1513.8928173031854
DRB48,OUT045,682.6717265234947
FDR21,OUT018,2665.9328837992616
NCE42,OUT010,1987.2807208923114
FDO23,OUT046,1550.5684600051427
NCE30,OUT018,3254.95946250447
FDQ22,OUT035,862.5082555831359
FDY01,OUT045,1918.6482108280507
FDS08,OUT017,3128.2689592790157
FDG28,OUT018,3808.254452205845
FDQ51,OUT018,660.0414121470894
FDB05,OUT017,4198.871171836934
FDO56,OUT049,2164.056612123357
FDE02,OUT018,1445.048606405613
FDN45,OUT017,3755.298650752753
FDS09,OUT013,1009.0452172328405
NCA54,OUT018,2794.8496820486907
FDP09,OUT010,1611.6783491093047
FDC53,OUT045,1683.1907514855848
NCM55,OUT017,3211.9581361884448
FDL09,OUT018,2534.6266604490265
FDA11,OUT019,-302.6803247877615
FDA50,OUT045,1480.170313968105
FDC23,OUT017,3110.9934696087766
FDE22,OUT049,2815.600458492172
FDD23,OUT046,3139.3933637392292
NCA29,OUT049,3043.1758049807286
FDK38,OUT046,2551.123467617712
DRC13,OUT046,2064.5317047809294
NCP43,OUT049,3121.063523561643
FDX28,OUT049,1807.7540792241198
FDF08,OUT049,1719.78488247293
FDZ33,OUT046,2510.52058944738
FDD10,OUT049,3095.2608486936515
FDO58,OUT017,2830.8719780506835
FDI50,OUT017,3979.421503781563
FDO58,OUT045,2726.716391918333
FDX08,OUT013,3157.98291585689
NCK17,OUT010,-1065.2490387092512
FDF39,OUT035,4339.505036512699
FDU45,OUT010,19.467290679542202
NCJ18,OUT018,1723.5920005362423
DRC27,OUT019,2028.709209277611
DRC25,OUT035,1587.102910295922
FDU59,OUT035,2775.7696341622323
FDU28,OUT035,3261.1065167325214
NCP30,OUT046,810.2297933531663
FDB39,OUT018,691.9478621049675
FDE41,OUT013,1587.18875409682
DRH11,OUT010,-830.9956194676088
FDA58,OUT045,3834.244256241389
FDU50,OUT046,1896.5800833303038
FDM34,OUT013,2274.1781606193654
FDM44,OUT027,3230.797026668395
FDR39,OUT045,2968.7311297893975
FDM25,OUT045,2896.5077840868908
FDQ49,OUT049,2750.093439233431
DRH25,OUT018,694.0525325851813
FDM09,OUT027,4268.149356578702
FDL44,OUT019,846.821166781403
NCR42,OUT018,443.2314861029081
DRL59,OUT046,1050.0021801612565
FDX43,OUT013,2941.999011980948
DRK47,OUT010,1880.3143383325914
FDU48,OUT018,1969.477763089646
FDY12,OUT045,848.9395972444654
NCN43,OUT018,1879.4772238086189
NCM55,OUT018,2817.259697508587
FDQ21,OUT027,3553.5175794804454
FDX13,OUT035,4305.854870854084
NCK30,OUT027,5598.821208697591
FDG20,OUT049,3043.8635464996223
DRG27,OUT017,778.0289960756163
FDY14,OUT018,4001.8896918202954
FDP59,OUT035,1841.9427835827482
FDU60,OUT017,2944.9126539897006
NCC18,OUT019,849.7814692636748
DRJ39,OUT017,3617.928708518877
FDS07,OUT049,2080.5784486015145
FDM08,OUT027,5133.593990232646
FDP51,OUT045,1975.559031656172
FDU16,OUT035,1520.5102715067842
FDH12,OUT013,1907.612356319274
DRE48,OUT010,1336.2582666706585
NCL42,OUT027,5465.706664561185
FDR21,OUT045,2900.922723626929
NCW29,OUT035,2396.665480974596
FDO11,OUT013,4209.718607788003
NCM31,OUT049,2518.6240823558765
FDV35,OUT019,588.0323026026163
FDF58,OUT017,1259.8861036069757
NCE43,OUT049,2941.8884645558937
FDA02,OUT035,2458.0766467329377
DRL37,OUT010,-1117.1106053067633
FDR24,OUT018,1326.4610343613567
FDW59,OUT049,1571.6458294461409
FDS22,OUT049,990.4229856163402
FDW24,OUT017,1058.7597976060824
FDU24,OUT035,1722.1454841340346
FDA21,OUT027,4540.679532365331
FDH58,OUT027,3435.871968166477
FDW36,OUT018,1543.8384149655976
FDI45,OUT027,4357.064807246763
FDU01,OUT018,2908.6607010790685
FDF35,OUT027,3253.645345720688
FDU43,OUT019,2016.4778856205376
FDE24,OUT019,462.06501681864756
FDK50,OUT049,2928.036193786844
FDG31,OUT045,1093.5924182328527
FDC60,OUT045,1509.1288841182322
FDL36,OUT013,1641.3887702877837
FDP21,OUT013,3274.9739866201526
FDW16,OUT045,1511.5165469621788
FDX02,OUT017,3721.6109751454787
FDQ58,OUT027,4037.374820574816
FDT51,OUT046,1921.8352070956134
FDD59,OUT049,1527.7795435080916
NCM42,OUT018,1674.0561118884907
FDA57,OUT018,537.6887716943493
FDZ48,OUT035,2045.6183606760242
FDE46,OUT045,2529.993518441519
NCZ30,OUT019,171.33241847496174
FDB56,OUT017,3277.46787584951
FDA25,OUT027,3263.9338403963666
FDD20,OUT013,2279.8665986906817
FDL25,OUT013,1680.8865166536234
NCO18,OUT049,3107.628776403013
FDJ45,OUT017,1167.6054568302425
FDR12,OUT035,2967.632987996698
NCF19,OUT010,-994.0999855965165
FDK25,OUT046,2754.6402858451256
NCR17,OUT046,2029.5290163022946
FDC52,OUT046,2499.812613561615
NCA54,OUT017,3148.266604825578
FDR45,OUT010,2059.932498791728
NCM19,OUT049,2078.038402007267
FDF39,OUT027,5674.557509719802
FDX23,OUT049,1820.8484598567593
FDD58,OUT027,3149.1206876936194
FDX28,OUT013,1786.5913533449057
NCD31,OUT013,2848.693177747602
FDU57,OUT018,2290.317045902495
FDI27,OUT046,796.9782169336504
NCM42,OUT046,1912.1389772587645
FDD32,OUT027,2895.644498228725
FDI34,OUT013,3861.98401038221
NCM29,OUT049,2394.3810748830256
FDG46,OUT018,1716.8700421155445
DRC01,OUT010,-990.3097172867565
FDB15,OUT027,5609.647839929559
NCA17,OUT027,3997.69445444972
FDF10,OUT046,2452.112986711625
FDR26,OUT027,4315.350668274332
FDI02,OUT049,2056.620299109829
NCM54,OUT010,259.42983547185577
FDF14,OUT013,2705.6842191344404
FDJ33,OUT010,135.21489947427472
FDM20,OUT035,4208.454473490918
FDC03,OUT027,4571.515600294493
NCX05,OUT046,2020.1833617311058
NCM41,OUT027,3076.1364396238932
NCU29,OUT010,653.7183278471639
FDQ59,OUT017,1559.3209131024087
FDH46,OUT010,-130.9758951771364
FDH09,OUT013,1420.0408976669023
NCD06,OUT045,828.0765297569305
FDC15,OUT035,2557.5269402043086
DRD37,OUT027,2258.4299607569956
FDT28,OUT027,3911.3585054643117
FDR28,OUT027,4157.40323017483
FDT38,OUT017,1514.974959072435
FDV34,OUT027,2785.4244242604764
FDY52,OUT035,1272.208159581307
FDB34,OUT013,1609.3391133508376
DRL23,OUT018,1635.2990925485137
DRB24,OUT046,2587.332309056168
FDJ50,OUT046,1081.2307855559557
FDQ49,OUT035,2707.3991633965306
FDP20,OUT035,2256.179024238376
FDV19,OUT027,4136.6902152941875
NCR54,OUT045,3203.269880204116
FDO09,OUT010,2314.9791309856228
FDS57,OUT018,2145.077616811497
FDN10,OUT049,2143.723736685137
FDV23,OUT049,2211.0981238426357
FDY28,OUT049,3611.873229150362
DRG51,OUT013,2742.452822780935
FDD45,OUT019,-328.0662171811273
NCL18,OUT027,4584.325479465031
NCM29,OUT013,2368.3176701716184
FDF17,OUT027,4668.028509365158
FDE22,OUT017,2842.3250015938575
FDQ22,OUT017,857.2660060837188
FDS01,OUT013,3154.5364569289522
FDW35,OUT027,2229.3970675524724
FDJ33,OUT046,2122.6370736268873
NCF54,OUT035,2988.887784379953
FDE09,OUT013,2038.2651126504788
NCE06,OUT045,2670.8637459447746
DRH49,OUT049,1506.0492309921065
FDY43,OUT045,2809.7717419764376
NCT05,OUT017,4363.859438787582
FDZ34,OUT045,3153.7712757100962
FDL38,OUT017,1709.6178202819428
FDZ31,OUT017,3273.4717567068183
FDR14,OUT035,990.6489565147021
NCN54,OUT049,1530.3629910143318
NCC42,OUT027,3830.265623669431
FDK08,OUT017,1912.0835980895645
FDP59,OUT013,1864.9613333590423
FDV22,OUT035,2772.3298929448283
FDD33,OUT035,3983.4901063350335
DRE60,OUT027,5078.213482182615
FDK52,OUT046,3712.6259640057215
FDA02,OUT017,2495.729637396893
FDM56,OUT049,2021.4758204065292
FDE57,OUT035,2553.633305368705
FDM32,OUT045,1541.676062455139
NCQ30,OUT027,3521.0931871665416
FDQ27,OUT027,3241.367786575265
FDT60,OUT027,3528.821354762993
FDU43,OUT049,4102.350485345763
NCO55,OUT035,1938.5475994990557
FDG02,OUT045,3209.796792263969
FDJ28,OUT013,3258.4307158510965
FDP40,OUT045,1881.3966916405225
FDJ38,OUT045,3188.638891436709
NCC54,OUT017,4103.346823076383
NCZ41,OUT046,2166.625335156681
FDK38,OUT019,667.2375541253059
FDU52,OUT013,2682.6634562183135
FDC40,OUT046,1258.1474497053205
NCR30,OUT017,1422.8946191959803
NCN18,OUT017,2014.1368736151999
FDB50,OUT035,1497.4292404099542
FDG04,OUT013,3223.119154983502
FDR26,OUT035,2966.640071433456
NCT17,OUT018,2945.6001068502046
FDX35,OUT027,5128.769846079005
FDS12,OUT046,2115.7312300123886
NCZ29,OUT027,3596.4629539441376
FDB38,OUT010,844.1027367207207
FDP12,OUT013,826.3118139550461
FDP22,OUT046,950.0846655984824
FDS26,OUT018,3916.45477765322
FDR52,OUT046,3170.917947021928
DRJ13,OUT046,2667.2521278732092
FDU48,OUT027,3632.9220363258537
FDE29,OUT035,1160.059784897432
NCT29,OUT049,2238.4052318751746
DRK37,OUT018,2876.1649200203683
FDK55,OUT046,1530.5453867930955
FDR07,OUT046,1681.6974263583797
FDO21,OUT027,5161.99553041306
FDK46,OUT049,4421.157503853698
FDB12,OUT045,1728.030560896692
FDT31,OUT027,4620.90247368253
FDJ33,OUT045,2068.6001187688053
FDC26,OUT027,3317.580513238274
NCQ02,OUT045,3124.4853521872283
FDP08,OUT010,1263.6591919765124
FDB11,OUT027,5156.997901458952
FDV55,OUT013,2576.913493950291
FDW20,OUT049,2229.765292447886
NCJ18,OUT019,40.17688109859955
FDC41,OUT018,1038.938495366543
FDE14,OUT027,3233.3574115947667
FDG35,OUT013,3032.6833857631354
FDF45,OUT035,1211.3444240799727
FDS19,OUT027,2824.301302189564
FDS58,OUT019,776.620004398148
FDA26,OUT017,3663.469489205443
FDM32,OUT049,1696.9707304524345
FDL45,OUT046,2168.5000864984795
FDZ55,OUT049,2868.870604845706
FDY37,OUT049,2567.3025592310805
FDO46,OUT046,3218.152058989941
FDQ60,OUT046,2032.0844087042242
FDA19,OUT018,2013.2715648067533
FDL15,OUT046,2580.006820452436
FDM10,OUT018,3263.250656393873
NCL05,OUT017,961.5049520695175
DRK49,OUT010,-1137.8136170429716
NCE18,OUT027,5587.762431268253
FDG40,OUT049,797.337251875204
DRI59,OUT045,3690.357170731939
FDK28,OUT035,4316.898437806154
NCD06,OUT019,-1081.0328743958962
FDO11,OUT019,2185.2545052032474
FDK27,OUT046,2062.934915071739
FDT43,OUT027,2413.853728030932
FDD38,OUT018,1583.9274235952907
FDA16,OUT049,3763.4920567754743
FDL14,OUT027,4069.079039189881
NCM17,OUT049,1007.4480604045348
FDD20,OUT045,2114.3628796521116
FDA40,OUT045,1501.5705467440312
FDL43,OUT045,1337.3407840237378
FDV15,OUT045,1669.8684551912374
FDE52,OUT046,1500.1670157016415
NCL17,OUT010,552.2345636084283
NCJ31,OUT045,3823.848580336802
FDR60,OUT045,1292.3573006775441
NCA18,OUT035,2111.539960343631
FDS21,OUT027,2590.0970582952687
FDW09,OUT035,1517.496251195742
FDL26,OUT035,2772.12279060551
FDS47,OUT018,1238.9002996736417
FDC39,OUT046,3296.193477915036
FDT51,OUT035,2031.291371807547
FDK40,OUT035,4445.158487723813
NCG19,OUT045,3789.23534555715
FDZ07,OUT046,1146.1729536561434
FDF08,OUT027,3004.6446847059233
FDO04,OUT013,1093.9992231943797
FDK41,OUT018,1159.5778688266582
FDP15,OUT049,4289.404289312421
NCD43,OUT018,1604.386019393667
NCP18,OUT013,2624.3181912484033
FDZ51,OUT046,1651.2218518579648
DRH13,OUT035,1960.961940896148
FDF38,OUT045,798.4286955850985
NCI43,OUT045,890.9005335512848
FDM38,OUT027,2455.1208128253493
FDS03,OUT013,1242.8259173366496
DRJ47,OUT017,3020.8932469346073
FDT50,OUT010,-354.9272445153547
FDV02,OUT046,2787.3024067020706
NCG18,OUT017,1927.0309047720548
FDW52,OUT046,2753.74550135557
FDS40,OUT035,822.4126806364038
FDN31,OUT017,3316.4369572834585
FDA37,OUT045,2111.0258468353823
FDA15,OUT046,4057.601864848344
FDL39,OUT046,2924.319339839123
FDJ53,OUT045,2011.1211645775911
FDX22,OUT013,3611.617270748331
NCZ42,OUT045,3930.7536419385433
FDD56,OUT027,4371.783356350603
FDD40,OUT017,3237.9484748358955
FDS50,OUT013,3632.046077535073
NCN14,OUT013,3182.442300620678
FDT15,OUT013,3134.940446228604
NCS18,OUT027,3300.595898096173
NCO26,OUT010,52.605672523237445
FDF58,OUT018,901.6805974734998
NCB19,OUT013,1614.003285603474
FDH26,OUT017,2536.8961191392627
DRB24,OUT027,3966.9046630024714
FDA49,OUT018,1295.4379825447759
FDB32,OUT045,1647.897416148604
FDI36,OUT017,3401.30134612674
NCA17,OUT010,629.4414234954274
FDH22,OUT013,2195.9902195687137
NCM26,OUT018,2352.3245847288927
FDT15,OUT027,4466.177415616075
FDB16,OUT018,1203.138689196363
NCP54,OUT027,3548.6104709275132
FDJ36,OUT013,1806.8949451120861
FDO28,OUT045,1985.0431817190256
FDU09,OUT013,1103.509217593215
FDF29,OUT017,2292.373419773776
FDY08,OUT013,2445.6524356326554
DRJ59,OUT018,559.2390617755991
FDT23,OUT027,2788.043834850294
FDU15,OUT018,496.8088250970868
FDT47,OUT013,1775.628709729208
FDI53,OUT019,828.9725234922298
FDR59,OUT018,4031.1733864358466
FDD53,OUT035,874.9300905323034
FDY51,OUT017,3717.625572020268
FDT04,OUT049,811.2911145393737
FDU51,OUT049,3021.9731052224997
FDG14,OUT035,2723.7684485049103
NCU06,OUT045,3758.3841092857874
DRG25,OUT046,3088.694737343809
DRH49,OUT035,1541.1884389370534
FDN15,OUT035,2457.3144260493027
FDL43,OUT018,1115.1033809667933
NCT18,OUT049,3172.262832388111
NCB31,OUT013,4372.1588197642195
FDK57,OUT035,2145.4466442021658
FDY04,OUT019,791.535854675385
NCP54,OUT046,2102.8987871834324
FDF41,OUT013,4053.546166238859
FDM01,OUT045,1771.3424480316062
FDW03,OUT045,1771.077516712554
FDF28,OUT045,2029.1979799341316
FDY37,OUT017,2562.259347676787
FDQ03,OUT017,3990.608665869753
FDP51,OUT027,3438.5812511720615
FDJ40,OUT017,1996.805426173225
FDC32,OUT049,1749.1380106773868
DRI49,OUT027,2750.1469810051312
NCW54,OUT017,1136.3364347411225
FDF09,OUT017,925.7515644289415
FDP45,OUT018,3891.2054253495116
DRJ23,OUT018,2917.7059147529835
FDS59,OUT017,1993.817540656979
FDY08,OUT046,2341.720003982762
FDX16,OUT049,2576.309298547112
FDY16,OUT018,2779.767966868123
FDK32,OUT035,2739.1404726733454
FDQ22,OUT013,864.8645576411218
NCC31,OUT018,2419.310442531656
FDG58,OUT049,2702.2994038164106
DRF48,OUT013,3209.7846897261225
DRH36,OUT049,1392.2070064130603
NCR30,OUT035,1442.5616698232225
FDB03,OUT019,1874.1294372325865
FDZ28,OUT027,3549.0281662059715
FDR35,OUT017,3398.6103290306964
DRD15,OUT027,5165.359434712569
FDJ33,OUT019,160.62052313433014
FDA56,OUT010,217.8066821379216
FDP56,OUT046,963.8834261829579
NCT30,OUT046,926.0451975347423
FDK15,OUT017,1812.7591326828733
FDH44,OUT018,2281.35114891842
FDV01,OUT013,2703.8989581627866
DRG03,OUT017,2574.807359601982
FDG50,OUT027,3056.6236141375157
FDR16,OUT010,1590.300134753641
FDZ60,OUT046,1806.9134280826402
DRG03,OUT045,2446.8637351264115
FDS56,OUT018,4152.026383763572
FDU33,OUT045,789.9850041040809
DRD27,OUT035,1738.780313834941
FDW22,OUT046,3737.330467948461
DRA24,OUT045,2640.3717550515285
FDF38,OUT049,948.9586589675928
FDX48,OUT013,2673.3153467405245
FDS58,OUT018,2484.2884264576132
FDC32,OUT046,1627.219049441428
NCQ29,OUT045,4273.102568630653
DRK39,OUT018,1155.7269053883138
NCS38,OUT017,2072.154807592906
DRO47,OUT013,2039.0270394817599
DRG27,OUT027,2116.039088823847
FDC57,OUT027,4640.14087978693
FDS55,OUT046,2518.126130971723
NCJ06,OUT018,1809.6179336208152
FDO01,OUT019,309.87302028546037
NCM55,OUT045,3042.7170490416065
FDC52,OUT049,2620.2168869818634
FDQ15,OUT045,1285.8771074931901
NCT30,OUT027,2319.211192308616
NCR42,OUT027,2099.826904385318
FDD28,OUT035,1188.0561716424272
FDQ34,OUT049,1880.120067792628
FDZ12,OUT027,3799.0217944668584
DRE13,OUT019,-437.4572945610562
NCN07,OUT019,352.2112986245447
FDM28,OUT035,3104.8665989501787
FDI10,OUT017,2980.595876823736
FDQ25,OUT013,3009.344929132094
FDA38,OUT010,2011.310343088131
DRI13,OUT049,3675.7711177588135
FDY20,OUT027,3017.671233286772
NCZ53,OUT035,3295.5420273595155
NCM31,OUT013,2524.41440866586
DRB01,OUT017,3211.8071034003406
DRF37,OUT046,4247.265182338677
NCF42,OUT049,3024.559566732387
FDF16,OUT018,2239.606500538579
FDB41,OUT013,933.9510379708408
FDR34,OUT013,3857.5269515102736
FDR15,OUT018,2376.0682059714563
NCV42,OUT019,23.748575886053004
FDW51,OUT035,3603.214145482838
FDU36,OUT017,1810.8394902797809
FDX60,OUT049,1528.7392252337886
FDY03,OUT035,2012.9277901649766
FDW55,OUT045,4092.1476682466164
FDT01,OUT010,1541.4473288657318
FDG58,OUT013,2681.088636345128
FDK21,OUT017,4255.638734817858
NCS41,OUT019,1154.973665493464
FDS10,OUT045,2983.816316788765
NCT53,OUT046,2836.026278065332
FDJ28,OUT018,2926.0265674353286
FDX44,OUT045,1537.4494785741554
FDT20,OUT018,555.4042384142667
FDO44,OUT017,2017.2738648917948
NCX17,OUT049,3990.549678126041
FDY01,OUT017,2094.047180559981
FDJ12,OUT027,4893.356989556538
DRK35,OUT018,535.0356001806977
FDD47,OUT019,816.916028424992
NCM53,OUT035,1973.0717534347496
FDO45,OUT013,1631.5680578809006
NCM42,OUT010,14.223213705168746
FDE04,OUT046,2998.565028013414
NCI30,OUT027,5512.129758536357
FDZ19,OUT013,3034.7614112076008
FDW57,OUT013,3033.8144029458454
FDA25,OUT013,1923.2588247897802
FDT22,OUT046,1070.0374614037319
FDP51,OUT013,2085.826431620015
FDD48,OUT027,3413.9440811681525
FDY39,OUT035,3164.7372749693823
FDO48,OUT010,1762.6495077759319
FDD23,OUT027,4522.2881504849865
DRN35,OUT027,2194.1192498953715
FDT01,OUT035,3634.06580384255
FDC20,OUT010,-841.3031182811974
DRJ35,OUT035,1305.5349499772674
FDB32,OUT046,1673.268618917904
FDL24,OUT046,2918.8860115346724
NCV42,OUT035,2083.720153593451
FDZ46,OUT046,1896.8747385625684
FDC15,OUT013,2534.513839196072
FDD08,OUT019,-1133.857183257216
FDY50,OUT049,1628.9084604070958
FDD36,OUT013,2132.291976849985
FDG57,OUT027,2364.1556062427553
FDL21,OUT018,569.7112550669408
FDN16,OUT027,3159.209354619721
FDJ09,OUT027,2290.197557203199
FDS01,OUT010,1156.490694766755
FDV33,OUT017,4413.977193984454
DRE12,OUT017,2034.9376098275898
FDR07,OUT013,1777.6455922904133
FDP48,OUT010,1160.45102426843
NCB55,OUT035,1125.544633975689
FDQ08,OUT013,1224.9323753426906
FDR34,OUT035,3937.7882468618045
FDO33,OUT046,1917.517803446237
FDP13,OUT045,723.8576987788001
FDX12,OUT049,4136.186140597136
NCT06,OUT049,2921.3055362205814
FDR16,OUT019,1637.597651223321
FDE36,OUT046,2792.1922358801166
FDZ36,OUT049,3206.9622177544006
FDV13,OUT045,1545.4112918751052
NCZ17,OUT035,862.323210423001
FDU56,OUT045,3042.8583148917023
FDM09,OUT035,2960.601879569029
FDV02,OUT017,2878.7171624022667
FDS34,OUT018,1668.8672278570957
FDA11,OUT049,1791.637600741702
FDP09,OUT017,3617.3530089355518
FDB29,OUT027,3361.872000546009
FDT19,OUT017,3074.0869632218673
DRH15,OUT017,842.9639416000937
FDY38,OUT046,3739.6692863976314
FDF14,OUT027,4037.3145736363113
FDN48,OUT010,-311.0688712317715
FDQ12,OUT013,3899.2188641420835
NCJ43,OUT045,2886.3140737929352
FDE17,OUT019,612.3862192958222
FDB05,OUT035,4191.567539823176
FDH10,OUT045,3148.8161962720587
NCR06,OUT017,940.8502219778493
FDU32,OUT018,1886.5386116933478
FDD56,OUT049,3027.5081329050518
FDO36,OUT018,2745.8167000315807
FDH16,OUT010,-333.98975462638555
FDX10,OUT018,446.7915227348567
FDZ37,OUT017,1728.2007461787034
FDU31,OUT010,1751.3017903660511
DRC49,OUT049,2480.2489534298147
FDL15,OUT045,2497.4173899708876
FDN32,OUT019,1252.6782803686256
DRH59,OUT027,2791.040940910658
NCU29,OUT049,2678.9634049041306
FDR37,OUT019,1188.854109274609
FDS14,OUT018,2313.289388021087
FDU02,OUT027,5055.26093658106
FDJ08,OUT035,3327.2685710549194
NCZ06,OUT045,4106.677106736719
FDO31,OUT049,1621.4582454692427
FDH31,OUT018,1510.3675730419163
FDS58,OUT017,2821.8312146784738
NCA53,OUT027,2406.3010003317468
FDF50,OUT046,3388.644700990888
NCW42,OUT049,3802.2198913987813
NCQ17,OUT045,2593.2639072487436
FDK51,OUT018,4010.0734607720806
NCW41,OUT010,786.035788081801
NCR29,OUT017,1181.5971958760274
FDB08,OUT019,792.498590118983
FDA40,OUT027,2884.136940326356
FDL14,OUT018,2473.597213240064
FDB47,OUT046,3453.3327011029323
FDO03,OUT035,3882.2656255244547
DRK13,OUT019,1255.0912886227852
FDX13,OUT010,2234.41204069219
FDF52,OUT046,3041.2859260301157
FDT11,OUT013,3227.5346941798925
FDB08,OUT013,2853.992654546004
FDQ28,OUT018,2376.727345622352
FDD29,OUT045,4110.85228005813
NCQ29,OUT027,5738.246654459148
NCO02,OUT013,1268.0160622948533
FDR56,OUT010,1324.0903350573826
NCM54,OUT049,2260.2841143266232
FDP51,OUT035,2077.096566175729
FDT38,OUT013,1468.651895081217
FDZ20,OUT018,3960.55931144434
FDJ53,OUT013,2122.9562600817117
FDX13,OUT049,4288.17033974126
FDP58,OUT035,3724.027311328755
NCK31,OUT019,-929.2962916132747
FDA35,OUT018,1844.2010111793643
FDV37,OUT018,3087.3030474386724
NCO07,OUT027,4988.475761079197
FDA20,OUT045,3114.936515225585
FDZ59,OUT035,2912.9189387730257
NCY17,OUT017,939.4866895918021
FDQ28,OUT035,2662.350321602222
FDV35,OUT017,2629.127087859528
FDQ36,OUT013,739.705234117122
FDD34,OUT018,2526.059817604142
FDK51,OUT045,4227.093654905126
FDV31,OUT035,3059.93796406631
FDR04,OUT035,1788.6162132047866
FDR14,OUT049,995.0909563160349
DRC36,OUT010,960.2470665627625
FDE39,OUT019,53.418629400530335
FDP57,OUT049,1919.7103217145705
FDE57,OUT046,2447.352047453831
NCN18,OUT046,1908.613983478579
NCQ05,OUT018,2345.599796918563
FDW47,OUT035,2133.718770619522
FDV46,OUT035,2458.9836667560958
NCP29,OUT045,1117.082341662801
FDE09,OUT018,1715.3938902241716
NCU06,OUT027,5217.376238050296
FDT19,OUT010,951.4369960281474
DRF15,OUT017,2576.8008118481666
DRI51,OUT013,2838.6964864490983
NCX54,OUT013,1912.2939636801711
DRE01,OUT013,3972.667886869658
NCB07,OUT045,3189.2021768542945
FDU50,OUT035,1980.6232463794113
FDG40,OUT035,783.240295198706
FDW10,OUT018,2665.242649988486
FDX51,OUT013,3324.281142875836
NCP17,OUT045,1140.8495122955828
FDP21,OUT035,3271.0303215856184
FDL04,OUT045,1703.9282959727934
FDV23,OUT013,2137.483746207854
FDF24,OUT046,1444.1585365714927
FDH56,OUT027,3401.9693317362107
FDB51,OUT049,1173.478374517872
FDI58,OUT027,3070.785397690477
FDR20,OUT013,1008.6840549467888
FDC51,OUT018,1786.6695802247596
FDB16,OUT027,2844.973667895709
FDE40,OUT049,1104.5028248450908
NCM17,OUT035,994.9684354323726
FDU56,OUT035,3253.4155350501496
FDS32,OUT019,509.86271867046526
FDX02,OUT049,3728.308454604259
FDT39,OUT027,3997.8099783240214
FDE35,OUT017,1184.8454115456952
NCI42,OUT019,1605.9297504418173
DRL23,OUT046,1892.4186903502668
FDA10,OUT046,2035.14397311215
FDA11,OUT013,1760.8400896899511
NCM06,OUT046,2625.6832792150635
NCT05,OUT035,4411.969949151928
NCQ02,OUT010,1238.6399398011126
NCY06,OUT049,2330.9653302895604
FDY56,OUT035,3847.4969740409833
FDL02,OUT035,1921.1901728640769
NCI06,OUT035,3109.519751054235
FDQ14,OUT045,2392.484902961063
FDQ12,OUT017,3883.657470848375
FDP36,OUT046,903.7331176280422
FDK21,OUT027,5576.525321108555
FDO40,OUT045,2426.4208656502196
NCK54,OUT019,143.01965886555627
FDY09,OUT018,2720.7601526338985
NCW30,OUT049,4461.851563528144
NCC55,OUT027,2181.7779664122136
FDE58,OUT018,1754.7045466609961
FDR39,OUT013,3112.3592414923805
FDU28,OUT049,3181.448809583042
FDH08,OUT017,3941.94228929366
FDG35,OUT045,2897.1139091060686
FDG22,OUT049,826.2158486241606
FDC34,OUT035,2681.6901748429264
FDP15,OUT018,3911.795517353461
FDK34,OUT010,2046.1388298264828
FDU45,OUT035,2102.459918209319
FDQ04,OUT027,2159.2190689888084
FDX22,OUT018,3266.5005724016155
FDB45,OUT017,1932.9847813279594
NCH43,OUT027,5017.9012875164735
DRE60,OUT046,3626.967391683622
FDD17,OUT027,5306.813270976276
NCM54,OUT017,2279.0191655819945
NCH55,OUT013,2270.294807608112
NCT06,OUT017,2889.2280803518443
FDA48,OUT027,5044.155093280253
FDY58,OUT027,5202.330571443577
FDO25,OUT045,3478.2006219395334
FDN50,OUT045,1657.187312611164
FDH35,OUT035,2867.576016556857
FDK09,OUT045,3689.493729375852
FDO16,OUT013,1555.8014110571821
FDW11,OUT045,1086.1437481219327
FDU47,OUT027,3795.90565841203
NCQ42,OUT010,277.80675416109443
FDK55,OUT027,2978.7908464182983
FDN08,OUT049,2141.725884751155
FDT57,OUT045,3891.1662443591995
FDJ12,OUT018,3205.4729936961376
DRL59,OUT017,1143.1222353115372
NCN53,OUT046,782.6770792068128
FDO51,OUT010,-1068.4758395625395
FDK56,OUT017,3248.214058679794
FDY12,OUT035,1041.0979499597124
