Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG31,OUT045,991.463
FDC60,OUT045,1666.2125
FDL36,OUT013,1418.1543
FDP21,OUT013,3221.7297
FDW16,OUT045,1365.3662
FDX02,OUT017,3774.3677
FDQ58,OUT027,3730.6396
FDT51,OUT046,1860.0059
FDD59,OUT049,1287.19
NCM42,OUT018,1520.4994
FDA57,OUT018,497.08633
FDZ48,OUT035,1849.9459
FDE46,OUT045,2535.5247
NCZ30,OUT019,374.7905
FDB56,OUT017,3183.2065
FDA25,OUT027,2695.6235
FDD20,OUT013,2172.327
FDL25,OUT013,1500.039
NCO18,OUT049,2984.9292
FDJ45,OUT017,686.5486
FDR12,OUT035,2903.9714
NCF19,OUT010,105.64842
FDK25,OUT046,2775.3408
NCR17,OUT046,1924.2642
FDC52,OUT046,2543.2554
NCA54,OUT017,3016.805
FDR45,OUT010,676.98004
NCM19,OUT049,1938.4489
FDF39,OUT027,3803.8364
FDX23,OUT049,1518.1665
FDD58,OUT027,2643.9443
FDX28,OUT013,1617.6451
NCD31,OUT013,2829.4563
FDU57,OUT018,2127.602
FDI27,OUT046,752.99
NCM42,OUT046,1661.8146
FDD32,OUT027,2193.5466
FDI34,OUT013,3982.015
NCM29,OUT049,2256.245
FDG46,OUT018,1697.8394
DRC01,OUT010,72.120384
FDB15,OUT027,5954.238
NCA17,OUT027,3663.924
FDF10,OUT046,2486.8662
FDR26,OUT027,4534.2
FDI02,OUT049,1869.8774
NCM54,OUT010,393.08328
FDF14,OUT013,2595.7937
FDJ33,OUT010,374.7905
FDM20,OUT035,4237.8857
FDC03,OUT027,5012.321
NCX05,OUT046,1891.7367
NCM41,OUT027,2617.2405
NCU29,OUT010,255.64488
FDQ59,OUT017,1385.0759
FDH46,OUT010,331.35956
FDH09,OUT013,874.6982
NCD06,OUT045,770.5358
FDC15,OUT035,2331.7578
DRD37,OUT027,1207.0718
FDT28,OUT027,3635.5127
FDR28,OUT027,4232.94
FDT38,OUT017,1338.2751
FDV34,OUT027,2174.9438
FDY52,OUT035,921.3973
FDB34,OUT013,1431.6459
DRL23,OUT018,1419.1917
DRB24,OUT046,2557.0342
FDJ50,OUT046,963.5739
FDQ49,OUT035,2563.2183
FDP20,OUT035,2078.8037
FDV19,OUT027,4061.1584
NCR54,OUT045,3053.313
FDO09,OUT010,636.3165
FDS57,OUT018,1880.5562
FDN10,OUT049,1938.4489
FDV23,OUT049,2127.3472
FDY28,OUT049,3455.081
DRG51,OUT013,2815.6775
FDD45,OUT019,332.38495
NCL18,OUT027,5148.3447
NCM29,OUT013,2249.806
FDF17,OUT027,4978.821
FDE22,OUT017,2813.8206
FDQ22,OUT017,720.25775
FDS01,OUT013,3032.4407
FDW35,OUT027,1133.8888
FDJ33,OUT046,2087.7458
NCF54,OUT035,2942.1423
FDE09,OUT013,1803.5438
NCE06,OUT045,2521.2522
DRH49,OUT049,1251.1232
FDY43,OUT045,2819.764
NCT05,OUT017,4286.9907
FDZ34,OUT045,3074.2686
FDL38,OUT017,1470.9576
FDZ31,OUT017,3183.2065
FDR14,OUT035,845.9915
NCN54,OUT049,1256.8424
NCC42,OUT027,3224.562
FDK08,OUT017,1637.874
FDP59,OUT013,1388.2662
FDV22,OUT035,2752.336
FDD33,OUT035,3882.302
DRE60,OUT027,6246.9326
FDK52,OUT046,3803.845
FDA02,OUT017,2520.5142
FDM56,OUT049,1774.7142
FDE57,OUT035,2226.4043
FDM32,OUT045,1263.0555
NCQ30,OUT027,3200.1182
FDQ27,OUT027,2693.808
FDT60,OUT027,3160.6316
FDU43,OUT049,3989.9028
NCO55,OUT035,1673.8507
FDG02,OUT045,3117.395
FDJ28,OUT013,3193.004
FDP40,OUT045,1858.7393
FDJ38,OUT045,3113.489
NCC54,OUT017,3908.7097
NCZ41,OUT046,2045.2999
FDK38,OUT019,748.408
FDU52,OUT013,2506.5977
FDC40,OUT046,1206.3124
NCR30,OUT017,1105.382
NCN18,OUT017,1878.3156
FDB50,OUT035,1290.5194
FDG04,OUT013,2936.083
FDR26,OUT035,2673.285
NCT17,OUT018,2834.9666
FDX35,OUT027,6153.5835
FDS12,OUT046,2061.8325
NCZ29,OUT027,3160.6316
FDB38,OUT010,390.59174
FDP12,OUT013,724.3911
FDP22,OUT046,895.274
FDS26,OUT018,3759.0366
FDR52,OUT046,3101.7117
DRJ13,OUT046,2720.8433
FDU48,OUT027,3224.562
FDE29,OUT035,958.8537
NCT29,OUT049,2127.3472
DRK37,OUT018,3097.1355
FDK55,OUT046,1356.0369
FDR07,OUT046,1390.7439
FDO21,OUT027,5995.868
FDK46,OUT049,4843.422
FDB12,OUT045,1615.1471
FDT31,OUT027,5117.624
FDJ33,OUT045,2057.1687
FDC26,OUT027,3009.7263
NCQ02,OUT045,3099.2876
FDP08,OUT010,486.92334
FDB11,OUT027,5900.5137
FDV55,OUT013,2477.582
FDW20,OUT049,2130.9158
NCJ18,OUT019,385.72675
FDC41,OUT018,961.34924
FDE14,OUT027,2700.3796
FDG35,OUT013,2581.0862
FDF45,OUT035,956.60864
FDS19,OUT027,2188.7905
FDS58,OUT019,474.49762
FDA26,OUT017,3527.95
FDM32,OUT049,1401.357
FDL45,OUT046,2127.2324
FDZ55,OUT049,2517.1052
FDY37,OUT049,2239.8005
FDO46,OUT046,3160.392
FDQ60,OUT046,2061.3552
FDA19,OUT018,1862.3192
FDL15,OUT046,2426.0498
FDM10,OUT018,3104.2295
NCL05,OUT017,723.5092
DRK49,OUT010,54.83931
NCE18,OUT027,6589.9683
FDG40,OUT049,663.0709
DRI59,OUT045,3519.051
FDK28,OUT035,4323.28
NCD06,OUT019,108.32185
FDO11,OUT019,682.8796
FDK27,OUT046,2075.7932
FDT43,OUT027,1353.2391
FDD38,OUT018,1584.0643
FDA16,OUT049,3580.2874
FDL14,OUT027,3715.9734
NCM17,OUT049,766.781
FDD20,OUT045,2120.057
FDA40,OUT045,1361.0879
FDL43,OUT045,1241.788
FDV15,OUT045,1689.4178
FDE52,OUT046,1362.6943
NCL17,OUT010,357.64084
NCJ31,OUT045,3732.8413
FDR60,OUT045,1302.5671
NCA18,OUT035,1932.0098
FDS21,OUT027,1814.663
FDW09,OUT035,1294.2424
FDL26,OUT035,2882.206
FDS47,OUT018,1230.8474
FDC39,OUT046,3472.2847
FDT51,OUT035,1898.4507
FDK40,OUT035,3884.1448
NCG19,OUT045,3826.6213
FDZ07,OUT046,967.2853
FDF08,OUT027,2516.9663
FDO04,OUT013,942.06165
FDK41,OUT018,1156.2589
FDP15,OUT049,4185.871
NCD43,OUT018,1468.75
NCP18,OUT013,2580.813
FDZ51,OUT046,1499.0266
DRH13,OUT035,1788.8778
FDF38,OUT045,705.1506
NCI43,OUT045,829.60406
FDM38,OUT027,1726.8593
FDS03,OUT013,1054.1426
DRJ47,OUT017,2899.5198
FDT50,OUT010,288.93103
FDV02,OUT046,2880.9417
NCG18,OUT017,1702.663
FDW52,OUT046,2711.3762
FDS40,OUT035,728.8124
FDN31,OUT017,3183.2065
FDA37,OUT045,2072.1494
FDA15,OUT046,4434.1567
FDL39,OUT046,2862.902
FDJ53,OUT045,2028.7574
FDX22,OUT013,3731.991
NCZ42,OUT045,4079.3442
FDD56,OUT027,4736.021
FDD40,OUT017,3329.422
FDS50,OUT013,3427.919
NCN14,OUT013,3456.9368
FDT15,OUT013,3013.3516
NCS18,OUT027,2690.611
NCO26,OUT010,376.4748
FDF58,OUT018,806.7174
NCB19,OUT013,1399.4646
FDH26,OUT017,2205.8552
DRB24,OUT027,3730.6396
FDA49,OUT018,1166.7292
FDB32,OUT045,1316.5116
FDI36,OUT017,3532.777
NCA17,OUT010,368.43814
FDH22,OUT013,2082.691
NCM26,OUT018,2424.7637
FDT15,OUT027,4909.5605
FDB16,OUT018,1090.9907
NCP54,OUT027,3200.1182
FDJ36,OUT013,1666.7395
FDO28,OUT045,1906.8732
FDU09,OUT013,979.0734
FDF29,OUT017,2163.1506
FDY08,OUT013,2186.9177
DRJ59,OUT018,546.517
FDT23,OUT027,2188.7905
FDU15,OUT018,531.85095
FDT47,OUT013,1635.6074
FDI53,OUT019,749.60565
FDR59,OUT018,3756.58
FDD53,OUT035,698.8229
FDY51,OUT017,3491.1365
FDT04,OUT049,714.1915
FDU51,OUT049,2847.5378
FDG14,OUT035,2520.0283
NCU06,OUT045,3867.025
DRG25,OUT046,3160.392
DRH49,OUT035,1341.585
FDN15,OUT035,2362.4631
FDL43,OUT018,1075.496
NCT18,OUT049,3265.5635
NCB31,OUT013,4599.849
FDK57,OUT035,2004.4362
FDY04,OUT019,403.95096
NCP54,OUT046,2127.2324
FDF41,OUT013,4038.8901
FDM01,OUT045,1580.6127
FDW03,OUT045,1694.1298
FDF28,OUT045,2068.244
FDY37,OUT017,2241.1272
FDQ03,OUT017,3787.3232
FDP51,OUT027,3195.995
FDJ40,OUT017,1837.7229
FDC32,OUT049,1477.6641
DRI49,OUT027,2230.6956
NCW54,OUT017,1009.8063
FDF09,OUT017,701.585
FDP45,OUT018,3843.818
DRJ23,OUT018,2762.5415
FDS59,OUT017,1892.4321
FDY08,OUT046,2153.7556
FDX16,OUT049,2473.5984
FDY16,OUT018,2810.4658
FDK32,OUT035,2878.5027
FDQ22,OUT013,720.25775
NCC31,OUT018,2202.7117
FDG58,OUT049,2526.4675
DRF48,OUT013,3006.4268
DRH36,OUT049,1070.1592
NCR30,OUT035,1124.2374
FDB03,OUT019,593.88934
FDZ28,OUT027,3132.2202
FDR35,OUT017,3249.754
DRD15,OUT027,6334.8667
FDJ33,OUT019,374.7905
FDA56,OUT010,424.85938
FDP56,OUT046,730.95624
NCT30,OUT046,787.1552
FDK15,OUT017,1621.1859
FDH44,OUT018,2466.6116
FDV01,OUT013,2459.212
DRG03,OUT017,2468.4648
FDG50,OUT027,2546.1572
FDR16,OUT010,622.14636
FDZ60,OUT046,1617.7156
DRG03,OUT045,2396.9597
FDS56,OUT018,3661.277
FDU33,OUT045,859.7874
DRD27,OUT035,1686.2057
FDW22,OUT046,4164.5835
DRA24,OUT045,2733.5374
FDF38,OUT049,754.0902
FDX48,OUT013,2511.2612
FDS58,OUT018,2416.8074
FDC32,OUT046,1438.0631
NCQ29,OUT045,3900.3335
DRK39,OUT018,1106.3895
NCS38,OUT017,1939.7758
DRO47,OUT013,1870.5496
DRG27,OUT027,1052.9227
FDC57,OUT027,5071.65
FDS55,OUT046,2564.4058
NCJ06,OUT018,1708.8099
FDO01,OUT019,371.90918
NCM55,OUT045,3053.313
FDC52,OUT049,2588.1396
FDQ15,OUT045,900.79114
NCT30,OUT027,1340.9829
NCR42,OUT027,1040.5896
FDD28,OUT035,928.6925
FDQ34,OUT049,1680.2898
FDZ12,OUT027,3244.249
DRE13,OUT019,318.75208
NCN07,OUT019,360.32254
FDM28,OUT035,2924.3965
FDI10,OUT017,2957.8132
FDQ25,OUT013,2808.0496
FDA38,OUT010,452.56235
DRI13,OUT049,3612.1187
FDY20,OUT027,2536.6533
NCZ53,OUT035,3206.749
NCM31,OUT013,2457.2786
DRB01,OUT017,3198.1873
DRF37,OUT046,4215.676
NCF42,OUT049,2918.1843
FDF16,OUT018,2139.75
FDB41,OUT013,796.8777
FDR34,OUT013,4216.981
FDR15,OUT018,2202.6328
NCV42,OUT019,307.85934
FDW51,OUT035,3293.0586
FDU36,OUT017,1490.2045
FDX60,OUT049,1280.0787
FDY03,OUT035,1923.1204
FDW55,OUT045,4202.8535
FDT01,OUT010,589.3367
FDG58,OUT013,2520.0283
FDK21,OUT017,4479.0767
NCS41,OUT019,634.9004
FDS10,OUT045,3122.0344
NCT53,OUT046,3126.9404
FDJ28,OUT018,2833.784
FDX44,OUT045,1323.6606
FDT20,OUT018,523.1155
FDO44,OUT017,1783.1523
NCX17,OUT049,4048.5415
FDY01,OUT017,1939.7758
FDJ12,OUT027,5593.341
DRK35,OUT018,491.87564
FDD47,OUT019,441.49655
NCM53,OUT035,1624.634
FDO45,OUT013,1430.0216
NCM42,OUT010,233.91063
FDE04,OUT046,3182.0159
NCI30,OUT027,6126.3506
FDZ19,OUT013,2805.5662
FDW57,OUT013,2926.324
FDA25,OUT013,1693.196
FDT22,OUT046,933.6042
FDP51,OUT013,1937.0453
FDD48,OUT027,3056.962
FDY39,OUT035,3256.821
FDO48,OUT010,626.65247
FDD23,OUT027,5071.65
DRN35,OUT027,1104.228
FDT01,OUT035,3365.837
FDC20,OUT010,182.98334
DRJ35,OUT035,984.5915
FDB32,OUT046,1451.991
FDL24,OUT046,2994.8057
NCV42,OUT035,1885.9408
FDZ46,OUT046,1819.764
FDC15,OUT013,2267.238
FDD08,OUT019,54.83931
FDY50,OUT049,1313.8748
FDD36,OUT013,2067.3242
FDG57,OUT027,1321.2959
FDL21,OUT018,573.93494
FDN16,OUT027,2657.4436
FDJ09,OUT027,1175.8635
FDS01,OUT010,528.18866
FDV33,OUT017,4417.8706
DRE12,OUT017,1987.9767
FDR07,OUT013,1423.9058
FDP48,OUT010,566.1975
NCB55,OUT035,959.6549
FDQ08,OUT013,1005.6379
FDR34,OUT035,4166.9766
FDO33,OUT046,1830.2765
FDP13,OUT045,773.63
FDX12,OUT049,4804.2095
NCT06,OUT049,2896.0696
FDR16,OUT019,945.01465
FDE36,OUT046,2867.2336
FDZ36,OUT049,2954.8762
FDV13,OUT045,1394.293
NCZ17,OUT035,735.4069
FDU56,OUT045,3051.5347
FDM09,OUT035,2950.0474
FDV02,OUT017,2896.7056
FDS34,OUT018,1631.6001
FDA11,OUT049,1600.0175
FDP09,OUT017,3620.5754
FDB29,OUT027,3011.8696
FDT19,OUT017,3336.384
DRH15,OUT017,677.6894
FDY38,OUT046,3771.0981
FDF14,OUT027,3715.9734
FDN48,OUT010,332.38495
FDQ12,OUT013,4110.956
NCJ43,OUT045,2989.6882
FDE17,OUT019,374.34207
FDB05,OUT035,4557.776
FDH10,OUT045,2275.5735
NCR06,OUT017,530.1562
FDU32,OUT018,1829.5505
FDD56,OUT049,2956.4866
FDO36,OUT018,2532.4346
FDH16,OUT010,290.34085
FDX10,OUT018,543.6634
FDZ37,OUT017,1447.635
FDU31,OUT010,694.77826
DRC49,OUT049,2193.357
FDL15,OUT045,2409.604
FDN32,OUT019,867.39557
DRH59,OUT027,2026.0621
NCU29,OUT049,2602.233
FDR37,OUT019,962.7816
FDS14,OUT018,2289.1821
FDU02,OUT027,6023.2485
FDJ08,OUT035,3175.4407
NCZ06,OUT045,3572.6555
FDO31,OUT049,1346.9037
FDH31,OUT018,1468.75
FDS58,OUT017,2760.1018
NCA53,OUT027,1352.5042
FDF50,OUT046,3601.4658
NCW42,OUT049,3781.2437
NCQ17,OUT045,2456.289
FDK51,OUT018,4171.446
NCW41,OUT010,428.64352
NCR29,OUT017,986.8395
FDB08,OUT019,422.4484
FDA40,OUT027,2324.5813
FDL14,OUT018,2337.2068
FDB47,OUT046,3433.2861
FDO03,OUT035,4060.951
DRK13,OUT019,630.8843
FDX13,OUT010,823.4195
FDF52,OUT046,3185.3953
FDT11,OUT013,3037.735
FDB08,OUT013,2866.3455
FDQ28,OUT018,2480.6465
FDD29,OUT045,4048.387
NCQ29,OUT027,6404.973
NCO02,OUT013,1039.1617
FDR56,OUT010,551.2167
NCM54,OUT049,2125.5688
FDP51,OUT035,1932.0098
FDT38,OUT013,1316.3777
FDZ20,OUT018,3772.1235
FDJ53,OUT013,2092.4966
FDX13,OUT049,4219.3555
FDP58,OUT035,3483.3706
NCK31,OUT019,154.7935
FDA35,OUT018,1781.3285
FDV37,OUT018,2809.839
NCO07,OUT027,5540.48
FDA20,OUT045,3140.9648
FDZ59,OUT035,2732.679
NCY17,OUT017,727.58765
FDQ28,OUT035,2491.617
FDV35,OUT017,2481.1091
FDQ36,OUT013,697.9414
FDD34,OUT018,2470.605
FDK51,OUT045,4318.791
FDV31,OUT035,2913.5234
FDR04,OUT035,1562.5128
FDR14,OUT049,852.4306
DRC36,OUT010,469.1973
FDE39,OUT019,315.46115
FDP57,OUT049,1671.4004
FDE57,OUT046,2193.2422
NCN18,OUT046,1825.2063
NCQ05,OUT018,2226.0344
FDW47,OUT035,2051.3508
FDV46,OUT035,2207.7014
NCP29,OUT045,934.81024
FDE09,OUT018,1647.5994
NCU06,OUT027,6490.9995
FDT19,OUT010,484.1781
DRF15,OUT017,2473.829
DRI51,OUT013,2747.1382
NCX54,OUT013,1673.8507
DRE01,OUT013,4195.291
NCB07,OUT045,3045.4895
FDU50,OUT035,1809.9304
FDG40,OUT035,656.63184
FDW10,OUT018,2538.6353
FDX51,OUT013,3221.4153
NCP17,OUT045,1035.9277
FDP21,OUT035,3221.7297
FDL04,OUT045,1626.8782
FDV23,OUT013,2120.908
FDF24,OUT046,1289.5013
FDH56,OUT027,3040.281
FDB51,OUT049,943.6126
FDI58,OUT027,2612.4844
FDR20,OUT013,797.82513
FDC51,OUT018,1830.4379
FDB16,OUT027,2273.9763
FDE40,OUT049,927.26355
NCM17,OUT035,760.3419
FDU56,OUT035,3642.0188
FDS32,OUT019,360.32254
FDX02,OUT049,3773.041
FDT39,OUT027,3730.6396
FDE35,OUT017,1012.42316
NCI42,OUT019,838.7265
DRL23,OUT046,1614.0051
FDA10,OUT046,2036.3529
FDA11,OUT013,1511.0188
NCM06,OUT046,2564.4058
NCT05,OUT035,4138.11
NCQ02,OUT010,584.37213
NCY06,OUT049,2193.357
FDY56,OUT035,3847.2292
FDL02,OUT035,1634.4026
NCI06,OUT035,2952.8079
FDQ14,OUT045,2396.9597
FDQ12,OUT017,4068.7168
FDP36,OUT046,845.65405
FDK21,OUT027,6589.9683
FDO40,OUT045,2496.1372
NCK54,OUT019,385.11334
FDY09,OUT018,2669.826
NCW30,OUT049,4668.587
NCC55,OUT027,1088.7882
FDE58,OUT018,1631.6001
FDR39,OUT013,3092.1008
FDU28,OUT049,3099.0322
FDH08,OUT017,4038.7622
FDG35,OUT045,1781.2266
FDG22,OUT049,682.59283
FDC34,OUT035,2676.885
FDP15,OUT018,3721.9116
FDK34,OUT010,610.12195
FDU45,OUT035,1941.5795
FDQ04,OUT027,1094.1802
FDX22,OUT018,3407.506
FDB45,OUT017,1438.3212
NCH43,OUT027,5541.062
DRE60,OUT046,3800.8757
FDD17,OUT027,6489.068
NCM54,OUT017,2126.8955
NCH55,OUT013,2160.3945
NCT06,OUT017,2755.9517
FDA48,OUT027,5555.093
FDY58,OUT027,6504.917
FDO25,OUT045,3233.534
FDN50,OUT045,1514.2158
FDH35,OUT035,2757.7087
FDK09,OUT045,3760.1743
FDO16,OUT013,1427.5895
FDW11,OUT045,986.70703
FDU47,OUT027,3561.7383
NCQ42,OUT010,362.51443
FDK55,OUT027,2521.7224
FDN08,OUT049,1953.4297
FDT57,OUT045,4003.8906
FDJ12,OUT018,3373.122
DRL59,OUT017,952.1417
NCN53,OUT046,1127.1486
FDO51,OUT010,101.06139
FDK56,OUT017,3183.2065
FDY12,OUT035,935.547
FDU15,OUT035,737.88257
FDQ19,OUT046,4232.045
DRF15,OUT045,2402.324
DRE25,OUT019,332.38495
FDK57,OUT018,1664.856
FDD33,OUT010,546.58905
FDR34,OUT027,6510.848
FDU04,OUT045,1811.4017
FDE35,OUT019,151.31517
NCD31,OUT035,2829.4563
FDJ56,OUT035,1517.1843
NCU53,OUT046,2879.396
FDD39,OUT035,3429.6973
NCU17,OUT019,324.2042
FDJ20,OUT046,2036.3529
NCW41,OUT018,2355.991
FDL52,OUT035,680.6019
FDS39,OUT035,2256.961
DRJ47,OUT045,2796.0518
FDP13,OUT010,89.80114
DRK39,OUT010,266.5781
FDF28,OUT010,366.45026
FDB09,OUT045,2057.1687
FDM51,OUT046,1593.7496
DRM49,OUT018,615.0565
DRF23,OUT013,2756.158
DRH01,OUT035,2948.269
FDH12,OUT027,2705.542
FDA28,OUT019,346.37927
FDW37,OUT018,1199.947
FDF02,OUT046,1643.3462
DRL37,OUT046,694.07227
NCF43,OUT046,2153.7556
FDH08,OUT010,740.2187
FDR34,OUT019,725.23785
NCK19,OUT049,3181.88
NCD55,OUT018,541.8051
FDT27,OUT049,3965.4036
FDQ57,OUT045,2524.2288
FDA47,OUT035,2754.0054
DRG15,OUT027,1735.9114
FDE05,OUT018,2174.2214
FDN46,OUT046,1718.2284
FDX27,OUT027,2572.842
FDT51,OUT045,1839.7471
FDU33,OUT013,751.9996
FDJ16,OUT027,1668.3861
FDD20,OUT019,414.27692
FDT36,OUT049,689.39966
DRF15,OUT027,3656.644
FDN52,OUT010,290.34085
FDC22,OUT027,5148.3447
FDX15,OUT045,2685.6382
FDT13,OUT013,3221.4153
FDU04,OUT017,1882.907
FDU31,OUT019,638.7636
FDW59,OUT027,2341.2588
NCO29,OUT046,2729.3647
FDL15,OUT035,2523.7317
FDI41,OUT049,2473.5984
FDQ48,OUT049,1662.4584
DRI39,OUT013,927.73004
FDI08,OUT013,3956.3977
FDC21,OUT049,1760.1133
FDF58,OUT035,1012.749
FDS08,OUT010,341.35318
FDE47,OUT045,2096.6553
NCP18,OUT019,402.7533
NCR41,OUT013,1512.3181
FDA27,OUT013,3882.5854
FDA43,OUT035,3175.4407
FDA49,OUT045,1404.7335
NCE55,OUT018,2967.5156
DRM49,OUT027,1255.232
FDF22,OUT027,5423.8276
FDQ15,OUT018,1000.3081
NCS54,OUT017,3000.922
NCY05,OUT013,735.4069
FDR45,OUT046,4102.135
FDK57,OUT049,2127.3472
FDF41,OUT010,655.511
FDV21,OUT046,2133.8818
FDD51,OUT046,755.66345
FDF33,OUT046,2182.52
FDA38,OUT046,4128.2715
FDR56,OUT045,3053.313
NCN41,OUT017,2126.8955
FDC60,OUT027,2352.9927
FDB47,OUT045,3408.329
DRH01,OUT013,2911.745
FDW08,OUT046,1640.6888
FDF38,OUT027,1094.4624
FDY32,OUT017,2776.752
FDG34,OUT049,1786.5815
FDG47,OUT019,610.8764
NCF18,OUT035,3167.5356
FDL39,OUT019,442.2307
NCH55,OUT035,2160.3945
DRJ35,OUT049,984.04175
FDS44,OUT035,3979.226
DRE01,OUT018,3882.1628
FDY39,OUT013,3129.5603
FDY32,OUT018,2466.675
FDR33,OUT027,3044.7805
NCP50,OUT049,1306.4581
FDZ47,OUT018,1274.186
FDU57,OUT049,2470.2686
FDY44,OUT013,3206.749
DRH59,OUT018,923.2428
FDB03,OUT027,6223.143
FDY46,OUT045,3045.4895
FDM39,OUT045,2655.441
FDY36,OUT035,1210.5583
NCM55,OUT035,3175.4407
FDJ50,OUT010,189.48312
DRL60,OUT013,2580.813
NCJ54,OUT049,3965.4036
FDX59,OUT017,680.2871
FDI07,OUT013,3525.0112
DRF51,OUT010,-1.3887386
FDM14,OUT017,1821.0784
FDP21,OUT045,3141.0322
FDE40,OUT035,972.72125
FDE05,OUT035,2543.6663
FDM13,OUT027,3196.6624
FDC34,OUT027,4085.8044
NCI55,OUT018,1801.7694
NCE43,OUT018,2506.1921
FDW58,OUT018,1458.8052
FDG60,OUT045,3071.7512
FDV31,OUT017,2921.2893
FDR47,OUT013,3103.0159
FDM60,OUT019,77.8061
NCF06,OUT018,3483.3276
NCN26,OUT027,3060.159
FDQ59,OUT049,1431.7046
FDF09,OUT046,733.52435
NCS06,OUT017,4542.1274
FDT44,OUT046,1891.7367
FDI19,OUT017,4043.6655
FDT22,OUT017,995.031
NCF54,OUT027,4667.208
DRG25,OUT045,3140.7178
FDB59,OUT017,3191.4602
FDQ37,OUT017,3233.0217
FDP56,OUT035,764.1181
FDW44,OUT035,3045.5159
FDJ26,OUT010,578.4004
FDU43,OUT018,3261.5383
FDW33,OUT045,1615.1471
NCX53,OUT027,3278.7148
FDN56,OUT010,436.11313
DRF15,OUT049,2458.371
FDO33,OUT017,1932.6646
FDZ39,OUT010,298.44876
NCJ19,OUT017,952.68024
FDU01,OUT035,3521.4565
FDT12,OUT035,3678.2153
NCM18,OUT018,801.5267
FDP19,OUT017,2067.2285
NCR42,OUT049,691.4822
FDN10,OUT046,1903.8834
FDG44,OUT017,911.78235
FDQ10,OUT046,3012.3538
DRH13,OUT049,1693.7812
FDT52,OUT013,4157.492
FDM56,OUT045,1799.6646
NCO43,OUT010,428.10422
NCV29,OUT035,3276.1797
NCF06,OUT013,3917.9287
FDO50,OUT035,1427.9229
FDT59,OUT013,4104.3237
FDX40,OUT027,1073.8868
FDE50,OUT017,3170.888
FDX51,OUT017,3249.754
NCD30,OUT018,1296.6244
FDK15,OUT013,1655.7592
FDL12,OUT045,955.98303
FDK46,OUT017,4163.242
DRH49,OUT010,292.99664
FDQ57,OUT046,2625.1904
FDY59,OUT017,1477.1066
FDO09,OUT018,3912.3848
NCG30,OUT035,2078.8037
FDM09,OUT017,2816.2688
NCN17,OUT027,2685.855
NCS42,OUT013,1425.2655
FDD02,OUT019,369.31943
FDE34,OUT013,3259.1243
FDU38,OUT045,3035.4138
FDB33,OUT046,2653.0745
NCJ29,OUT017,1437.7876
FDZ27,OUT035,823.15924
FDI40,OUT013,1618.0311
FDG22,OUT013,720.25775
FDT51,OUT017,1906.2167
FDF20,OUT018,2868.1018
FDV50,OUT035,2061.5786
FDT02,OUT049,684.9923
DRC49,OUT017,2527.7942
FDF26,OUT049,2572.6892
FDV52,OUT035,1862.3629
FDX59,OUT049,686.7262
FDV25,OUT035,3341.3108
FDW23,OUT027,1099.6248
FDE53,OUT018,1425.6727
FDA19,OUT017,2209.6643
FDH22,OUT046,2119.9133
NCO41,OUT013,1573.346
FDX12,OUT017,4087.3586
FDF17,OUT013,3188.8584
FDS11,OUT045,3773.6868
FDR51,OUT035,2520.0283
FDT49,OUT010,341.12814
FDC56,OUT013,2135.8887
FDR13,OUT027,3056.962
FDQ60,OUT035,2058.1582
FDN38,OUT049,4051.8887
NCL29,OUT013,2676.885
FDO13,OUT027,4209.3027
FDE26,OUT018,2183.801
FDA31,OUT010,476.35266
FDX14,OUT035,1123.0713
FDA34,OUT045,2933.9783
FDF26,OUT013,2566.25
FDE38,OUT045,2668.9397
DRI11,OUT046,1859.33
FDQ60,OUT027,3065.0034
FDL21,OUT027,1123.9347
DRC12,OUT027,5102.9575
FDC47,OUT046,3826.5615
FDE57,OUT045,2162.665
FDT14,OUT045,2019.0126
NCZ53,OUT046,3151.0088
FDE28,OUT018,3613.8093
FDR19,OUT035,2520.0283
NCF54,OUT019,469.1973
FDZ08,OUT046,1247.589
NCJ05,OUT018,2089.767
FDF59,OUT046,2087.7458
NCO05,OUT035,1662.9146
FDW24,OUT018,638.71796
NCX42,OUT018,2218.072
NCA53,OUT035,860.26074
FDI45,OUT019,432.6734
FDG46,OUT046,1915.5288
FDM20,OUT010,756.99133
FDW11,OUT010,151.31517
FDX08,OUT035,3032.4407
NCK17,OUT035,750.11707
FDK32,OUT018,2150.5835
NCA42,OUT035,2744.8247
DRI01,OUT035,3060.4966
NCL55,OUT049,4559.8877
DRE25,OUT018,1294.9258
FDD14,OUT017,3077.589
FDB10,OUT046,3903.2239
DRN11,OUT035,2535.009
FDP38,OUT018,641.3311
NCA30,OUT017,3124.913
FDT15,OUT017,3085.6238
NCP55,OUT018,779.10736
FDF12,OUT035,2463.8293
FDM21,OUT018,3663.586
FDX56,OUT035,3562.7544
FDF10,OUT017,2527.7942
FDT32,OUT045,3045.4895
FDM51,OUT018,1454.084
NCR50,OUT018,2165.218
FDI19,OUT049,4100.3984
FDX21,OUT017,1688.7721
FDR31,OUT035,2541.0771
FDY02,OUT013,4407.7886
NCA29,OUT045,3363.202
NCX17,OUT046,3986.3618
FDM12,OUT045,3053.313
FDI53,OUT027,4017.489
NCU30,OUT049,3066.6487
FDC56,OUT027,3237.327
FDK27,OUT018,1844.2166
NCK18,OUT017,2678.2178
FDB52,OUT019,680.9808
DRG25,OUT027,5117.624
FDZ13,OUT049,966.7355
